date,portfolio_value,cash_ratio,target_gross,actual_gross,target_gold,target_nasdaq,target_sp500,target_csi300,target_shanghai,price_gold,price_nasdaq,price_sp500,price_csi300,price_shanghai
2009-02-04,269780.7148169762,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,197.7326910000,10353.8649736549,5687.4671113328,2166.4140000000,2107.7490000000
2009-02-05,269784.5688271879,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,200.4701800000,10571.2078430836,5782.8384688485,2150.9710000000,2098.0180000000
2009-02-06,269788.4228924568,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,200.4684470000,10878.3548274660,5936.3445622236,2237.2800000000,2181.2390000000
2009-02-09,269792.2770127839,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,195.9531560000,10876.4376652931,5944.6733774798,2296.6720000000,2224.7140000000
2009-02-10,269796.1311881698,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,200.1895710000,10417.8823014957,5651.6599820986,2326.7550000000,2265.1610000000
2009-02-11,269799.9854186153,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,207.0453520000,10458.3783192795,5697.2024435910,2331.1380000000,2260.8200000000
2009-02-12,269803.8397041213,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,208.0642140000,10536.3476691976,5707.8518073030,2318.3430000000,2248.0910000000
2009-02-13,269807.6940446885,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,206.7345270000,10485.0414793150,5650.2070549003,2399.0650000000,2320.7920000000
2009-02-16,269811.5484403177,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,206.7345270000,10485.0414793150,5650.2070549003,2462.2450000000,2389.3870000000
2009-02-17,269815.4028910097,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,212.2343270000,10058.5459270912,5397.5104302031,2385.2930000000,2319.4410000000
2009-02-18,269819.2573967653,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,214.5733030000,10037.9507938896,5391.2008862023,2275.8430000000,2209.8620000000
2009-02-19,269823.1119575853,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,214.2315630000,9862.2664853004,5324.3743890852,2298.4120000000,2227.1250000000
2009-02-20,269826.9665734704,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,219.8946750000,9853.9577051669,5264.9751468286,2344.3200000000,2261.4780000000
2009-02-23,269830.8212444214,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,218.2759100000,9486.4783571682,5081.4169697301,2410.4810000000,2305.7770000000
2009-02-24,269834.6759704392,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,212.7637750000,9858.1948214444,5286.1743369548,2301.8490000000,2200.6540000000
2009-02-25,269838.5307515245,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,211.9924730000,9746.2633500622,5229.9424289250,2304.2510000000,2206.5740000000
2009-02-26,269842.3855876781,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,206.7065350000,9517.6437595332,5149.3512267526,2190.1850000000,2121.2510000000
2009-02-27,269846.2404789007,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,206.7103070000,9424.1568230474,5027.8722050847,2140.4890000000,2082.8520000000
2009-03-02,269850.0954251933,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,206.3576600000,9055.9644018484,4797.6724285470,2164.6660000000,2093.4470000000
2009-03-03,269853.9504265565,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,200.5279210000,9037.4287649397,4763.8040377366,2142.1540000000,2071.4310000000
2009-03-04,269857.8054829911,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,199.0472050000,9263.7528826480,4878.2273682194,2285.1490000000,2198.1070000000
2009-03-05,269861.6605944980,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,203.6012810000,8890.0974114814,4669.1156350900,2304.9190000000,2221.0760000000
2009-03-06,269865.5157610779,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,206.8753570000,8758.8834396952,4674.3137777960,2286.5760000000,2193.0070000000
2009-03-09,267037.1586935576,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,201.5645940000,8677.4875341145,4627.4598321466,2202.5270000000,2118.7480000000
2009-03-10,268712.1411880248,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,196.6702050000,9292.2769594932,4922.9337839409,2240.7820000000,2158.5680000000
2009-03-11,268385.3469578036,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,199.9495010000,9382.5843080922,4934.4004377864,2220.3800000000,2139.0250000000
2009-03-12,269317.4132811718,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.7992840000,9752.8449502134,5134.1776999672,2215.7000000000,2133.8810000000
2009-03-13,269185.0080778835,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,204.1116290000,9772.9790347506,5173.2744355247,2205.4220000000,2128.8480000000
2009-03-16,270974.6258463670,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.3233960000,9600.8588680174,5155.1911596770,2241.6140000000,2153.2910000000
2009-03-17,276925.5595578302,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,201.1464660000,9996.7181506779,5320.1512385563,2322.4030000000,2218.3260000000
2009-03-18,275269.6168564714,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,195.0007040000,10192.0553338072,5429.1514024824,2332.6520000000,2223.7250000000
2009-03-19,285103.9145087197,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,210.0136950000,10129.9463962580,5353.8188398375,2382.5640000000,2265.7590000000
2009-03-20,285240.3008639783,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,209.4750300000,9949.8163346124,5247.3679179582,2379.8380000000,2281.0870000000
2009-03-23,289820.9040117341,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,208.8814680000,10628.3688233968,5621.8446635105,2439.3950000000,2325.4800000000
2009-03-24,288172.2606383562,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.4294530000,10373.3754038014,5505.4944304437,2451.7830000000,2338.4200000000
2009-03-25,285181.5403124590,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,205.1304430000,10444.0755768679,5559.5174665628,2401.3270000000,2291.5550000000
2009-03-26,291983.9690069922,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,206.0816890000,10697.7201124699,5642.8740811003,2479.7890000000,2361.7040000000
2009-03-27,291823.3824592038,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.4408280000,10557.6015140852,5574.9219385210,2498.9310000000,2374.4380000000
2009-03-30,289813.5708156060,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,200.9253730000,10346.6806294265,5425.7034199576,2484.4870000000,2358.0400000000
2009-03-31,292113.8412203562,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.4153820000,10445.7549748524,5452.3152197682,2507.7890000000,2373.2130000000
2009-04-01,295700.4824523842,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,203.1981660000,10604.0828042455,5543.1551178573,2548.2220000000,2408.0170000000
2009-04-02,296234.3127967519,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,199.1243250000,10953.8097711677,5702.9007299669,2576.4000000000,2425.2910000000
2009-04-03,294797.4094216426,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,196.5348670000,11085.1616430866,5758.3213724284,2570.5030000000,2419.7780000000
2009-04-06,292632.8887052060,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,191.2406530000,10981.5460323970,5710.3410566605,2570.5030000000,2419.7780000000
2009-04-07,294434.4257564447,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,193.6113260000,10676.4341922648,5575.7621336323,2576.9500000000,2439.1820000000
2009-04-08,286782.0757277226,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,194.1648620000,10873.5567753799,5640.6926111001,2479.3480000000,2347.3850000000
2009-04-09,289793.8379977091,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,193.5943120000,11294.6306523047,5854.3386735196,2517.6690000000,2379.8760000000
2009-04-10,295827.7198470419,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,193.5943120000,11294.6306523047,5854.3386735196,2595.5300000000,2444.2260000000
2009-04-13,302307.4571368703,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,196.1849140000,11299.8933785335,5869.1699928919,2656.5180000000,2513.7010000000
2009-04-14,303344.2891552178,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,195.4175630000,11106.9208171073,5749.1289198606,2676.8720000000,2527.1810000000
2009-04-15,304323.5731546507,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,195.8486600000,11114.6031182105,5821.4339395761,2686.9900000000,2536.0560000000
2009-04-16,303242.8474876054,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,192.8759290000,11413.4616041597,5912.2556488586,2687.1060000000,2534.1340000000
2009-04-17,299388.7972897145,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,190.2656500000,11431.4313630370,5941.6358629925,2650.6910000000,2503.9350000000
2009-04-20,305442.8714755049,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,194.4023850000,10989.8452875574,5688.2106931992,2707.6670000000,2557.4560000000
2009-04-21,302873.0757224762,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,193.4021990000,11231.0919202547,5807.9062077258,2675.4420000000,2535.8280000000
2009-04-22,296321.0576785285,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,195.5232130000,11242.9907180373,5761.4419484609,2576.2810000000,2461.3460000000
2009-04-23,298444.9119356445,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,198.5446740000,11284.4312399686,5818.5295222484,2593.5640000000,2463.9540000000
2009-04-24,297739.1720473561,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,200.2322590000,11567.4092482471,5914.0034546088,2572.8880000000,2448.5950000000
2009-04-27,292757.8095616325,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,198.8938470000,11465.9757354799,5854.5494268412,2513.2920000000,2405.3480000000
2009-04-28,291527.7817711670,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,195.6190290000,11426.5721853581,5837.9072117091,2518.5310000000,2401.4380000000
2009-04-29,298760.8885559964,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,196.9936730000,11684.8794272024,5963.0466387730,2605.3700000000,2468.1920000000
2009-04-30,299153.3840464203,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,195.0014110000,11717.1455278617,5955.1865068264,2622.9260000000,2477.5690000000
2009-05-01,298890.7430157997,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,194.3227210000,11730.1092363011,5987.3228577472,2622.9260000000,2477.5690000000
2009-05-04,307610.5986865009,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,197.3645520000,12032.7777133383,6190.1025497568,2714.3010000000,2559.9110000000
2009-05-05,308641.3287582799,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,197.8707430000,11962.8998158631,6163.8136806929,2727.0140000000,2567.3370000000
2009-05-06,311980.2374731845,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,199.4035580000,11999.8908542700,6272.6733200085,2764.9790000000,2592.5200000000
2009-05-07,312480.8672332175,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,200.3655380000,11707.8361950760,6190.0279011386,2767.0760000000,2597.4470000000
2009-05-08,314606.0360485607,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,200.2341540000,11863.1002326232,6339.0158879589,2789.2190000000,2625.6450000000
2009-05-11,309781.7702489959,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,199.9716180000,11812.2582097801,6203.7485586403,2725.3160000000,2579.7470000000
2009-05-12,315005.2175496161,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.2476380000,11705.3338153936,6196.4077411609,2788.5620000000,2618.1720000000
2009-05-13,317903.5448410654,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.7451650000,11353.7686933741,6030.4551904814,2814.0050000000,2663.7660000000
2009-05-14,316339.6938865461,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,203.3226640000,11528.8697788698,6095.2088452088,2792.5970000000,2639.8870000000
2009-05-15,316924.0642960831,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,203.9580530000,11468.2975775240,6026.3612349235,2796.1160000000,2645.2630000000
2009-05-18,317247.8281667210,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,201.8665530000,11826.8397086232,6210.5996163220,2810.5730000000,2652.7790000000
2009-05-19,319955.8690903095,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,202.9561430000,11837.5202178408,6197.6127592490,2840.0840000000,2676.6820000000
2009-05-20,318648.9801477054,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,205.3005640000,11792.5197925198,6166.1889161889,2812.8650000000,2651.4140000000
2009-05-21,315269.7783838545,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,208.3089160000,11569.5400847625,6062.5686733503,2750.0100000000,2610.6220000000
2009-05-22,315003.2573824811,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,209.9959020000,11544.9068293315,6052.1701157895,2740.6770000000,2597.6010000000
2009-05-25,316029.0667643374,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,209.9959020000,11544.9068293315,6052.1701157895,2752.7160000000,2610.0100000000
2009-05-26,313518.6139409373,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,208.9690920000,11956.4890710383,6218.1010928962,2719.7640000000,2588.5750000000
2009-05-27,316959.4026486786,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,208.9542420000,11819.9571196417,6097.8873912628,2759.7120000000,2632.9300000000
2009-05-28,317763.1021971300,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,210.7737120000,11961.3667090008,6191.9100878091,2759.7120000000,2632.9300000000
2009-05-29,319358.6555440722,0.0000000000,1.0000000000,1.0000000000,0.3002527843,0.0183718151,0.0000000000,0.3818254991,0.2995499015,214.5660980000,12115.2716894042,6275.9637838502,2759.7120000000,2632.9300000000
2009-06-01,326235.1447822700,0.2296516110,0.8493285673,0.7703483890,0.3415912500,0.0854681022,0.0000000000,0.2266813201,0.1955878950,214.5694550000,12483.4798754847,6436.4999180820,2858.3420000000,2721.2800000000
2009-06-02,327006.8891860730,0.2291129005,0.8493285673,0.7708870995,0.3415912500,0.0854681022,0.0000000000,0.2266813201,0.1955878950,215.5306420000,12547.3908558703,6453.6269801693,2865.0990000000,2724.3020000000
2009-06-03,328480.7166402034,0.2280881750,0.8493285673,0.7719118250,0.3415912500,0.0854681022,0.0000000000,0.2266813201,0.1955878950,211.5895060000,12472.3015341740,6364.5678219648,2939.3870000000,2778.5890000000
